"lat","lon","year","pop1","citystate","vc_per100k"
38.8338816,-104.8213634,1994,312122,"Colorado Springs CO",756.434983756352
33.1192068,-117.086421,1984,72830,"Escondido CA",756.556364135658
39.768403,-86.158068,1980,698753,"Indianapolis IN",756.633603004209
33.1031744,-96.6705503,2008,83242,"Allen TX",756.829485115687
35.79154,-78.7811169,2004,101333,"Cary NC",756.910384573633
40.0149856,-105.2705456,1989,76358,"Boulder CO",756.960632808612
40.2338438,-111.6585337,1993,93661,"Provo UT",756.985298042942
29.9510658,-90.0715323,1969,696045,"New Orleans LA",756.991286482914
46.8771863,-96.7898034,1995,79788,"Fargo ND",757.006066075099
33.7513419,-117.9939921,1979,71714,"Westminster CA",757.174331371838
40.1164204,-88.2433829,2008,76187,"Champaign IL",757.347053959337
40.6936488,-89.5889864,2007,113137,"Peoria IL",757.488708380106
36.8354258,-76.2982742,1971,109928,"Portsmouth VA",757.76872134488
41.9584457,-70.6672621,2010,56468,"Plymouth MA",757.951406106113
38.0405837,-84.5037164,1983,207126,"Lexington KY",757.99271940751
40.735657,-74.1723667,1961,405220,"Newark NJ",758.106707467549
33.9164032,-118.3525748,1973,55000,"Hawthorne CA",758.181818181818
33.8316745,-118.281693,1972,70298,"Carson CA",758.200802298785
40.0149856,-105.2705456,2003,95089,"Boulder CO",758.237020054896
42.6064095,-83.1497751,1984,66733,"Troy MI",758.245545682046
39.9525839,-75.1652215,1973,1932547,"Philadelphia PA",758.325670734011
39.9525839,-75.1652215,1971,2015910,"Philadelphia PA",758.367189011414
32.6400541,-117.0841955,2010,243916,"Chula Vista CA",758.457829744666
33.8752935,-117.5664384,2004,144097,"Corona CA",758.516832411501
37.3860517,-122.0838511,2007,69999,"Mountain View CA",758.582265460935
40.9114882,-73.7823549,1980,70519,"New Rochelle NY",758.660786454714
33.6000232,-117.6719953,1994,77363,"Mission Viejo CA",758.760647854918
33.8491816,-118.3884078,2000,63261,"Redondo Beach CA",758.761322141604
42.2528772,-71.0022705,1978,90276,"Quincy MA",758.784172980637
34.0122346,-117.688944,2006,78277,"Chino CA",758.843593903701
44.811349,-91.4984941,2010,63902,"Eau Claire WI",758.974679978717
34.0194543,-118.4911912,1972,89425,"Santa Monica CA",759.295499021526
39.7390721,-75.5397878,1993,73353,"Wilmington DE",759.341812877456
37.4852152,-122.2363548,1976,53200,"Redwood City CA",759.398496240602
42.3764852,-71.2356113,2003,59125,"Waltham MA",759.408033826638
37.6624312,-121.8746789,1993,54771,"Pleasanton CA",759.526026546895
33.7700504,-118.1937395,1973,361300,"Long Beach CA",759.756435095489
29.6185669,-95.5377215,2008,70670,"Missouri City TX",759.86981746144
42.2625932,-71.8022934,1976,181304,"Worcester MA",760.049419759079
42.034722,-93.62,2002,50912,"Ames IA",760.135135135135
47.610377,-122.2006786,2000,109569,"Bellevue WA",760.251530998731
33.4941704,-111.9260519,2002,215578,"Scottsdale AZ",760.28166139402
33.9319578,-117.9461734,2002,61141,"La Habra CA",760.537119118104
35.79154,-78.7811169,2003,98999,"Cary NC",760.613743573167
40.3977612,-105.0749801,2000,50608,"Loveland CO",760.749288650016
26.2128609,-80.2497707,1998,53085,"Tamarac FL",761.04360930583
39.6895036,-84.1688274,1982,61361,"Kettering OH",761.069734847868
33.4151843,-111.8314724,1978,124937,"Mesa AZ",761.183636552823
33.8675143,-117.9981181,1978,62792,"Buena Park CA",761.243470505797
34.769536,-92.2670941,1974,62000,"North Little Rock AR",761.290322580645
33.4941704,-111.9260519,2000,202705,"Scottsdale AZ",761.698034088947
42.8142432,-73.9395687,1986,68122,"Schenectady NY",761.868412553947
30.5082551,-97.678896,2002,62733,"Round Rock TX",761.959415299762
32.7947731,-116.9625269,1984,80844,"El Cajon CA",761.961308198506
42.2625932,-71.8022934,1992,169238,"Worcester MA",762.240158829577
45.1732394,-93.3030063,1993,60602,"Coon Rapids MN",762.351077522194
37.5629917,-122.3255254,1979,82238,"San Mateo CA",762.421265108587
42.0324025,-87.7416246,1985,60200,"Skokie IL",762.458471760797
44.2619309,-88.4153847,1999,56265,"Appleton WI",762.463343108504
35.5950581,-82.5514869,1988,61902,"Asheville NC",762.495557494104
41.2619444,-95.8608333,1974,61500,"Council Bluffs IA",762.60162601626
40.1053196,-85.6802541,1979,69223,"Anderson IN",762.752264420785
33.7475203,-116.9719684,1998,53202,"Hemet CA",763.12920566896
37.0298687,-76.3452218,1980,122383,"Hampton VA",763.17789235433
35.7795897,-78.6381787,1983,154482,"Raleigh NC",763.195712121801
33.1031744,-96.6705503,2010,84246,"Allen TX",763.24098473518
42.2808256,-83.7430378,2009,114367,"Ann Arbor MI",763.332080058059
34.1425078,-118.255075,2001,198596,"Glendale CA",763.358778625954
42.3736158,-71.1097335,1973,101000,"Cambridge MA",763.366336633663
41.4819932,-81.7981908,2004,54488,"Lakewood OH",763.470855968287
35.9606384,-83.9207392,1978,189118,"Knoxville TN",763.544453727303
34.095287,-118.1270146,1998,85253,"Alhambra CA",763.609491748091
34.769536,-92.2670941,1975,64412,"North Little Rock AR",763.832826181457
38.7521235,-121.2880059,1999,72658,"Roseville CA",763.852569572518
39.3995008,-84.5613355,1975,72000,"Hamilton OH",763.888888888889
38.9716689,-95.2352501,1984,54840,"Lawrence KS",764.040846097739
34.0625106,-118.1228476,1981,55743,"Monterey Park CA",764.221516602982
38.8338816,-104.8213634,1979,193789,"Colorado Springs CO",764.233264013953
40.6936488,-89.5889864,2010,115007,"Peoria IL",764.301303398924
42.7070354,-71.1631137,1977,65276,"Lawrence MA",764.446350879343
36.8529263,-75.977985,1994,427471,"Virginia Beach VA",764.496305012504
34.6035669,-98.3959291,1989,83188,"Lawton OK",764.533346155696
43.0125274,-83.6874562,1967,215283,"Flint MI",764.575001277388
43.0389025,-87.9064736,1978,623657,"Milwaukee WI",764.683151155202
33.6189101,-117.9289469,2006,80553,"Newport Beach CA",764.713915062133
39.7284944,-121.8374777,2001,61068,"Chico CA",764.721294294884
42.8142432,-73.9395687,1984,68387,"Schenectady NY",764.765233158349
29.3013479,-94.7976958,1964,69820,"Galveston TX",764.82383271269
40.2338438,-111.6585337,1992,91377,"Provo UT",764.962736793723
41.117744,-73.4081575,1998,78296,"Norwalk CT",765.045468478594
42.2528772,-71.0022705,1974,86000,"Quincy MA",765.116279069767
33.8675143,-117.9981181,1988,69006,"Buena Park CA",765.150856447265
34.0232431,-84.3615555,2010,88346,"Roswell GA",765.173295904738
34.095287,-118.1270146,2006,88197,"Alhambra CA",765.332154154903
41.7798226,-71.4372796,2005,81649,"Cranston RI",765.471714289214
33.7805388,-116.4668036,2007,53953,"Cathedral City CA",765.481066854485
39.7390721,-75.5397878,1971,81124,"Wilmington DE",765.494798086879
43.6121087,-116.3915131,2009,71581,"Meridian ID",765.566281555161
42.4989936,-83.3677168,1991,75235,"Farmington Hills MI",765.601116501628
42.36837,-83.3527097,2007,96261,"Livonia MI",765.626785510227
42.3875968,-71.0994968,1994,72881,"Somerville MA",765.631646108039
26.8233946,-80.1386547,2008,50154,"Palm Beach Gardens FL",765.641823184591
47.9789848,-122.2020794,1976,52500,"Everett WA",765.714285714286
42.0333607,-88.0834059,1982,52492,"Schaumburg IL",765.830983768955
41.8781136,-87.6297982,1965,3538000,"Chicago IL",765.884680610514
41.079273,-85.1393513,1975,183837,"Fort Wayne IN",765.895875150269
37.5482697,-121.9885719,2010,214089,"Fremont CA",766.036554890723
34.095287,-118.1270146,2004,88766,"Alhambra CA",766.059076673501
43.6187102,-116.2146068,1978,104112,"Boise ID",766.48224988474
32.4609764,-84.9877094,1989,180328,"Columbus GA",766.935805864868
33.6411316,-117.9186689,1976,76400,"Costa Mesa CA",767.015706806283
39.8680412,-104.9719243,1987,50448,"Thornton CO",767.126546146527
37.6818745,-121.7680088,2006,79115,"Livermore CA",767.237565569108
41.4819932,-81.7981908,2010,52131,"Lakewood OH",767.297769081736
40.3356483,-75.9268747,1977,79629,"Reading PA",767.308392671012
33.9319578,-117.9461734,2001,60070,"La Habra CA",767.437989012818
42.2711311,-89.0939952,2002,152307,"Rockford IL",767.528741292258
33.8583483,-118.0647871,1982,54981,"Cerritos CA",767.537876721049
34.4263886,-117.3008784,2008,88853,"Hesperia CA",767.559902310558
40.9312099,-73.8987469,1976,200634,"Yonkers NY",767.566813202149
37.7652065,-122.2416355,1979,75299,"Alameda CA",767.606475517603
34.1975048,-119.1770516,1976,87800,"Oxnard CA",767.653758542141
37.6818745,-121.7680088,1982,50543,"Livermore CA",767.663177888135
33.6189101,-117.9289469,1993,68594,"Newport Beach CA",768.288771612677
36.8507689,-76.2858726,1973,289603,"Norfolk VA",768.638446424933
38.8813958,-94.8191285,2005,108754,"Olathe KS",768.707357890285
35.2225668,-97.4394777,1984,75043,"Norman OK",768.892501632397
36.3320196,-94.1185366,2007,54223,"Rogers AR",769.046345646681
40.9114882,-73.7823549,1984,71481,"New Rochelle NY",769.435234537849
33.7475203,-116.9719684,2001,59905,"Hemet CA",769.551790334697
40.4842027,-88.9936873,1992,52881,"Bloomington IL",769.652616251584
34.1361187,-117.865339,1999,50541,"Glendora CA",769.672147365505
42.0324025,-87.7416246,1986,59875,"Skokie IL",769.937369519833
29.9940924,-90.2417434,1983,70002,"Kenner LA",769.978000628553
34.0686208,-117.9389526,2002,108940,"West Covina CA",770.148705709565
42.4989936,-83.3677168,1978,57000,"Farmington Hills MI",770.175438596491
33.660297,-117.9992265,1994,188265,"Huntington Beach CA",770.190954240034
37.4852152,-122.2363548,1981,58037,"Redwood City CA",770.198321760256
40.9114882,-73.7823549,1986,71769,"New Rochelle NY",770.527665147905
42.2528772,-71.0022705,1994,85132,"Quincy MA",770.568059014237
42.1014831,-72.589811,1972,163369,"Springfield MA",770.648042162222
39.5150576,-84.3982763,1977,50085,"Middletown OH",770.689827293601
34.0232431,-84.3615555,2007,88879,"Roswell GA",770.71074157
41.7014912,-71.1550451,1979,98738,"Fall River MA",770.726569304624
38.2975381,-122.286865,1982,52418,"Napa CA",770.727612652142
33.6411316,-117.9186689,1982,85239,"Costa Mesa CA",770.773941505649
27.9094665,-82.7873244,1980,60827,"Largo FL",771.039176681408
42.2808256,-83.7430378,2003,115552,"Ann Arbor MI",771.081417889781
33.5206608,-86.80249,1972,293086,"Birmingham AL",771.104726940216
29.6185669,-95.5377215,2007,70927,"Missouri City TX",771.215475065913
41.6362152,-70.934205,1978,100748,"New Bedford MA",771.231190693612
33.3528264,-111.789027,2004,149493,"Gilbert AZ",771.273571337788
41.394817,-73.4540111,1999,65989,"Danbury CT",771.340677991786
40.5852602,-105.084423,1980,64945,"Fort Collins CO",771.421972438217
42.5847425,-87.8211854,1976,83217,"Kenosha WI",771.476981866686
41.0534302,-73.5387341,1984,104068,"Stamford CT",771.61086981589
33.6000232,-117.6719953,1993,76822,"Mission Viejo CA",771.914295384135
46.7866719,-92.1004852,1982,94429,"Duluth MN",772.008599053257
32.0835407,-81.0998342,1971,118500,"Savannah GA",772.151898734177
33.660297,-117.9992265,1997,194258,"Huntington Beach CA",772.168971162063
35.2225668,-97.4394777,2001,95956,"Norman OK",772.228938263371
31.7775757,-106.4424559,1975,369000,"El Paso TX",772.357723577236
33.8491816,-118.3884078,2006,67426,"Redondo Beach CA",772.698958858601
38.4192496,-82.445154,1972,67543,"Huntington WV",772.841004989414
42.3875968,-71.0994968,2008,74012,"Somerville MA",772.847646327623
33.6189101,-117.9289469,1980,58352,"Newport Beach CA",772.895530573074
33.7091847,-117.9536697,1994,54979,"Fountain Valley CA",773.022426744757
44.7319094,-93.21772,2006,50189,"Apple Valley MN",773.077766044352
26.1275862,-80.2331036,2006,87439,"Plantation FL",773.110396962454
40.2115109,-74.6796651,1976,81733,"Hamilton NJ",773.249483072933
41.408969,-75.6624122,1982,87672,"Scranton PA",773.336983301396
42.4894801,-83.1446485,1981,70587,"Royal Oak MI",773.513536486888
34.0165053,-118.1137535,2007,63071,"Montebello CA",773.731191831428
41.878711,-71.3825558,1983,71721,"Pawtucket RI",773.831932070105
33.8675143,-117.9981181,1987,67843,"Buena Park CA",773.845496219212
39.9242266,-83.8088171,1974,85926,"Springfield OH",773.921746619184
32.6400541,-117.0841955,1980,83835,"Chula Vista CA",774.139679131628
33.6189101,-117.9289469,2003,78915,"Newport Beach CA",774.250776151555
33.8675143,-117.9981181,2008,79431,"Buena Park CA",774.256902217019
40.5187154,-74.4120953,1980,70126,"Edison NJ",774.320508798448
34.1705609,-118.8375937,1994,109386,"Thousand Oaks CA",774.322125317682
41.408969,-75.6624122,1981,87672,"Scranton PA",774.477598321015
34.7464809,-92.2895948,1969,138540,"Little Rock AR",774.5055579616
34.3916641,-118.542586,1998,127560,"Santa Clarita CA",774.537472561932
39.5150576,-84.3982763,1975,52926,"Middletown OH",774.666515512225
38.2975381,-122.286865,1981,51220,"Napa CA",775.08785630613
42.4184296,-71.1061639,1997,56378,"Medford MA",775.125048777892
33.2098407,-87.5691735,1979,70954,"Tuscaloosa AL",775.150097246103
40.9312099,-73.8987469,1982,196294,"Yonkers NY",775.367560903543
32.3668052,-86.2999689,1992,191522,"Montgomery AL",775.367842858784
33.1580933,-117.3505939,1999,75827,"Carlsbad CA",775.449378189827
42.7369792,-84.4838654,1992,51449,"East Lansing MI",775.525277459231
40.9312099,-73.8987469,1974,203700,"Yonkers NY",775.650466372116
42.5803122,-83.0302033,1974,72837,"Sterling Heights MI",775.704655600862
40.6936488,-89.5889864,2004,113443,"Peoria IL",775.719965092602
33.6411316,-117.9186689,1977,77989,"Costa Mesa CA",775.750426342177
33.8491816,-118.3884078,1974,63809,"Redondo Beach CA",775.752636775376
44.840798,-93.2982799,1992,88405,"Bloomington MN",775.974209603529
42.3222599,-83.1763145,1975,100000,"Dearborn MI",776
36.0726354,-79.7919754,1969,150749,"Greensboro NC",776.124551406643
39.0911161,-94.4155068,1975,116339,"Independence MO",776.179956850239
33.4936391,-117.1483648,2000,57716,"Temecula CA",776.214567884122
37.5629917,-122.3255254,1980,78586,"San Mateo CA",776.219682895172
33.9319578,-117.9461734,1988,50223,"La Habra CA",776.536646556359
30.505198,-97.8202888,2009,66833,"Cedar Park TX",776.562476620831
33.7222445,-116.3744556,2009,51630,"Palm Desert CA",776.680224675576
42.495556,-82.900278,1985,73231,"Saint Clair Shores MI",776.993349810872
42.6064095,-83.1497751,1988,69237,"Troy MI",777.041177405145
42.2528772,-71.0022705,1983,84636,"Quincy MA",777.446949288719
33.8491816,-118.3884078,1976,64800,"Redondo Beach CA",777.777777777778
46.8083268,-100.7837392,1996,53086,"Bismarck ND",777.98289567871
37.9100783,-122.0651819,2006,64774,"Walnut Creek CA",778.089974372433
36.1539816,-95.992775,1978,352574,"Tulsa OK",778.843590281757
39.7284944,-121.8374777,2000,59954,"Chico CA",778.930513393602
35.0886963,-92.4421011,2007,57245,"Conway AR",779.107345619705
30.080174,-94.1265562,1973,116900,"Beaumont TX",779.298545765612
42.3875968,-71.0994968,1991,75951,"Somerville MA",779.449908493634
32.5093109,-92.1193012,1974,62464,"Monroe LA",779.649077868852
41.719978,-87.7479528,1978,63484,"Oak Lawn IL",779.724024951169
34.4263886,-117.3008784,1999,63222,"Hesperia CA",779.791844611053
37.5629917,-122.3255254,1976,77200,"San Mateo CA",779.79274611399
41.4047742,-81.7229086,2007,79250,"Parma OH",779.81072555205
37.5629917,-122.3255254,1977,78347,"San Mateo CA",779.863938631983
44.811349,-91.4984941,1999,57311,"Eau Claire WI",779.954982464099
42.279286,-71.4161565,2009,65478,"Framingham MA",780.414795809279
31.7775757,-106.4424559,1974,347829,"El Paso TX",780.555962843811
42.2528772,-71.0022705,1981,84680,"Quincy MA",780.585734529995
40.0149856,-105.2705456,1999,92485,"Boulder CO",780.667135211115
41.0339862,-73.7629097,2010,56853,"White Plains NY",780.961426837634
36.8507689,-76.2858726,1972,292074,"Norfolk VA",780.966467402097
26.271192,-80.2706044,2008,126222,"Coral Springs FL",781.163347118569
26.2128609,-80.2497707,2006,60934,"Tamarac FL",781.173072504677
33.660297,-117.9992265,1990,181519,"Huntington Beach CA",781.185440642577
33.660297,-117.9992265,2005,196602,"Huntington Beach CA",781.273842585528
34.3916641,-118.542586,1996,125435,"Santa Clarita CA",781.281141627137
35.2225668,-97.4394777,2006,102617,"Norman OK",781.546917177466
38.9716689,-95.2352501,1981,52582,"Lawrence KS",781.636301395915
35.0526641,-78.8783585,1964,51940,"Fayetteville NC",781.67115902965
34.0686208,-117.9389526,1984,90023,"West Covina CA",782.022372060473
41.7637111,-72.6850932,1970,158017,"Hartford CT",782.194320864211
33.5386523,-112.1859866,1980,92809,"Glendale AZ",782.251721277031
41.7798226,-71.4372796,1990,76060,"Cranston RI",782.277149618722
35.2225668,-97.4394777,2005,101620,"Norman OK",782.326313717772
35.3859242,-94.3985475,1979,69021,"Fort Smith AR",782.370582866084
38.7874699,-90.6298922,1993,50345,"Saint Peters MO",782.600059588837
26.2128609,-80.2497707,2003,58521,"Tamarac FL",782.625040583722
42.36837,-83.3527097,2000,100545,"Livonia MI",782.73409915958
47.610377,-122.2006786,1984,75232,"Bellevue WA",782.911527009783
39.7674578,-94.846681,1981,77128,"Saint Joseph MO",783.113784877087
40.9114882,-73.7823549,1989,68696,"New Rochelle NY",783.160591591941
29.3013479,-94.7976958,1972,61900,"Galveston TX",783.521809369952
42.36837,-83.3527097,2009,90232,"Livonia MI",783.535774448089
33.6411316,-117.9186689,1979,80530,"Costa Mesa CA",783.558922140817
41.7798226,-71.4372796,2010,80387,"Cranston RI",783.708808638213
36.3274502,-119.6456844,2010,53967,"Hanford CA",783.812329757074
35.79154,-78.7811169,1998,79477,"Cary NC",783.874580067189
35.2270869,-80.8431267,1972,246128,"Charlotte NC",784.144835207697
37.7652065,-122.2416355,1984,70394,"Alameda CA",784.157740716538
37.5482697,-121.9885719,1983,140656,"Fremont CA",784.182686838812
37.6879241,-122.4702079,1990,92311,"Daly City CA",784.305229062625
33.6411316,-117.9186689,1983,86790,"Costa Mesa CA",784.652609747667
44.840798,-93.2982799,2002,86907,"Bloomington MN",784.746913367163
33.6411316,-117.9186689,1978,78489,"Costa Mesa CA",784.823351042821
39.0997265,-94.5785667,1967,488719,"Kansas City MO",785.113736114209
33.6189101,-117.9289469,2005,80488,"Newport Beach CA",785.2102176722
40.6936488,-89.5889864,1971,129500,"Peoria IL",785.328185328185
42.0333623,-87.8833991,1986,57300,"Des Plaines IL",785.340314136126
35.7795897,-78.6381787,1978,150124,"Raleigh NC",785.350776691269
38.0405837,-84.5037164,1990,225366,"Lexington KY",785.389100396688
28.5383355,-81.3792365,1970,99006,"Orlando FL",785.810960951861
42.7653662,-71.467566,1992,79786,"Nashua NH",785.852154513323
33.6189101,-117.9289469,1988,69600,"Newport Beach CA",785.919540229885
37.7396513,-121.4252227,2008,82960,"Tracy CA",785.920925747348
42.4184296,-71.1061639,1991,57212,"Medford MA",786.548276585332
40.9312099,-73.8987469,1975,208955,"Yonkers NY",786.77227154172
40.5011794,-79.8392158,1995,52361,"Penn Hills PA",786.845171024236
45.1607987,-93.2349489,2008,56808,"Blaine MN",786.861005492184
34.095287,-118.1270146,2003,88575,"Alhambra CA",786.903753880892
37.7719074,-87.1111676,2008,55534,"Owensboro KY",786.905319263875
37.3541079,-121.9552356,1976,83100,"Santa Clara CA",787.003610108303
33.6189101,-117.9289469,1989,70888,"Newport Beach CA",787.157205732987
40.7127837,-74.0059413,1967,8173303,"New York NY",787.233753599983
34.6035669,-98.3959291,1976,78500,"Lawton OK",787.261146496815
37.5629917,-122.3255254,1982,82564,"San Mateo CA",787.268058718085
34.1808392,-118.3089661,2003,103993,"Burbank CA",787.553008375564
33.7513419,-117.9939921,1998,85188,"Westminster CA",787.669624829788
34.4263886,-117.3008784,2000,62582,"Hesperia CA",787.766450417053
33.9319578,-117.9461734,1999,55089,"La Habra CA",787.816079435096
34.0625106,-118.1228476,1986,61560,"Monterey Park CA",787.849252761533
41.1399814,-104.8202462,1996,54195,"Cheyenne WY",787.895562321247
34.0852868,-117.9608978,2009,77539,"Baldwin Park CA",787.990559589368
41.5933696,-87.3464271,1969,184000,"Gary IN",788.04347826087
26.007765,-80.2962555,2003,149321,"Pembroke Pines FL",788.23474260151
35.7688425,-119.2470536,2009,54801,"Delano CA",788.306782722943
34.1397292,-118.0353449,1996,51373,"Arcadia CA",788.351857979873
40.6936488,-89.5889864,2001,113509,"Peoria IL",788.483732567462
34.0686208,-117.9389526,2001,107033,"West Covina CA",788.541851578485
40.8584328,-74.1637553,1980,74417,"Clifton NJ",788.798258462448
39.9525839,-75.1652215,1972,1951890,"Philadelphia PA",788.825189944106
39.8680412,-104.9719243,1995,64649,"Thornton CO",788.875311296385
37.6818745,-121.7680088,2003,77433,"Livermore CA",789.06925987628
30.5082551,-97.678896,1999,61560,"Round Rock TX",789.473684210526
35.2225668,-97.4394777,1985,75111,"Norman OK",789.498209316878
40.7127837,-74.0059413,2002,8084693,"New York NY",789.640373481096
26.271192,-80.2706044,1999,113207,"Coral Springs FL",789.703816901782
41.1399814,-104.8202462,1995,54051,"Cheyenne WY",789.99463469686
37.9715592,-87.5710898,1977,133031,"Evansville IN",790.041418917395
37.6879241,-122.4702079,1989,88081,"Daly City CA",790.18176451221
33.6469661,-117.689218,2000,58707,"Lake Forest CA",790.365714480386
30.505198,-97.8202888,2008,62485,"Cedar Park TX",790.589741537969
34.1361187,-117.865339,2005,51227,"Glendora CA",790.59870771273
39.0911161,-94.4155068,1978,112058,"Independence MO",790.661978618216
35.0456297,-85.3096801,1972,141399,"Chattanooga TN",790.670372492026
32.715738,-117.1610838,1975,768713,"San Diego CA",790.80228902074
42.6827885,-89.0187222,1986,51708,"Janesville WI",790.980119130502
41.7798226,-71.4372796,2009,80223,"Cranston RI",791.543572292235
34.0686208,-117.9389526,1982,81466,"West Covina CA",791.741339945499
26.0112014,-80.1494901,1976,117055,"Hollywood FL",791.935414975866
38.3565773,-121.9877444,1985,50255,"Vacaville CA",791.960998905582
38.0405837,-84.5037164,1981,204171,"Lexington KY",791.983190560853
33.7513419,-117.9939921,1980,67425,"Westminster CA",791.991101223582
40.3977612,-105.0749801,2002,53023,"Loveland CO",792.109084736812
33.3528264,-111.789027,2003,138082,"Gilbert AZ",792.282846424588
27.9094665,-82.7873244,1978,54891,"Largo FL",792.479641471279
33.6189101,-117.9289469,2000,70032,"Newport Beach CA",792.494859492803
41.6717648,-72.9492703,2000,60062,"Bristol CT",792.514401784822
45.487062,-122.8037102,1998,65486,"Beaverton OR",792.535809180588
33.8358492,-118.3406288,1986,139922,"Torrance CA",792.584439902231
34.095287,-118.1270146,1981,66336,"Alhambra CA",792.932947419199
28.5383355,-81.3792365,1972,101391,"Orlando FL",792.969790218067
41.0534302,-73.5387341,2000,117083,"Stamford CT",793.454216239762
41.4819932,-81.7981908,2006,53309,"Lakewood OH",793.487028456733
42.279286,-71.4161565,2008,64519,"Framingham MA",793.564686371456
33.7475203,-116.9719684,1999,53554,"Hemet CA",793.591515106248
38.0405837,-84.5037164,1991,227060,"Lexington KY",793.622830969788
26.1275862,-80.2331036,2004,86816,"Plantation FL",793.63251013638
35.7688425,-119.2470536,2010,53041,"Delano CA",793.725608491544
40.6687141,-74.1143091,1976,72433,"Bayonne NJ",793.837063217042
37.8715926,-122.272747,1972,118142,"Berkeley CA",793.959811074808
37.3860517,-122.0838511,2008,70401,"Mountain View CA",794.022812175963
42.5803122,-83.0302033,1981,108678,"Sterling Heights MI",794.088960047112
40.8067546,-74.1854209,1975,51485,"Bloomfield NJ",794.406137710013
34.0686208,-117.9389526,1983,82948,"West Covina CA",794.47364613975
38.9822282,-94.6707917,1979,84077,"Overland Park KS",794.509794593052
37.5629917,-122.3255254,1981,80678,"San Mateo CA",794.516472892238
40.8584328,-74.1637553,1982,75388,"Clifton NJ",794.556162784528
44.811349,-91.4984941,2002,60658,"Eau Claire WI",794.619011507138
45.1732394,-93.3030063,1990,52978,"Coon Rapids MN",794.669485446789
37.9100783,-122.0651819,2010,64173,"Walnut Creek CA",794.726754242438
36.1626638,-86.7816016,1984,475744,"Nashville TN",794.755162440304
35.79154,-78.7811169,1993,52707,"Cary NC",794.960821143302
37.3541079,-121.9552356,2004,103273,"Santa Clara CA",794.980294946404
34.0686208,-117.9389526,2008,106524,"West Covina CA",795.125980999587
45.5230622,-122.6764816,1973,385034,"Portland OR",795.254445061994
44.5645659,-123.2620435,2009,51302,"Corvallis OR",795.290631944174
44.0234,-92.46295,2007,98287,"Rochester MN",795.62912694456
27.950575,-82.4571776,1971,281100,"Tampa FL",795.802205620776
47.9252568,-97.0328547,1996,50638,"Grand Forks ND",795.845017575734
35.3859242,-94.3985475,1982,71733,"Fort Smith AR",796.00741639134
44.0234,-92.46295,1987,58542,"Rochester MN",796.009702435858
33.8675143,-117.9981181,1981,65818,"Buena Park CA",796.134795952475
35.2225668,-97.4394777,2000,95694,"Norman OK",796.288168537212
44.2619309,-88.4153847,2002,59145,"Appleton WI",796.347958407304
33.660297,-117.9992265,1998,197145,"Huntington Beach CA",796.368155418601
26.1275862,-80.2331036,2003,86371,"Plantation FL",796.563661414132
41.6717648,-72.9492703,2005,61122,"Bristol CT",796.767121494716
30.5082551,-97.678896,1998,56580,"Round Rock TX",797.101449275362
40.0149856,-105.2705456,1998,94212,"Boulder CO",797.138368785293
41.394817,-73.4540111,1987,64981,"Danbury CT",797.156091780674
34.4208305,-119.6981901,1974,74000,"Santa Barbara CA",797.297297297297
33.6411316,-117.9186689,2001,110745,"Costa Mesa CA",797.327193101269
37.4852152,-122.2363548,1998,72981,"Redwood City CA",797.467834093805
42.3875968,-71.0994968,1992,75976,"Somerville MA",797.620301147731
35.7688425,-119.2470536,2008,54273,"Delano CA",797.818436423267
41.452819,-82.1823746,1984,74448,"Lorain OH",797.872340425532
44.811349,-91.4984941,2003,60644,"Eau Claire WI",798.100389156388
40.4233142,-104.7091322,1981,54128,"Greeley CO",798.108187998818
38.3498195,-81.6326234,1975,66155,"Charleston WV",798.125614088126
34.1361187,-117.865339,2003,51098,"Glendora CA",798.465693373518
46.8083268,-100.7837392,1995,52839,"Bismarck ND",798.652510456292
37.6818745,-121.7680088,2005,78501,"Livermore CA",798.715939924332
43.0389025,-87.9064736,1975,674369,"Milwaukee WI",799.117397152004
38.232417,-122.6366524,2002,56552,"Petaluma CA",799.264393832225
44.0234,-92.46295,2008,100589,"Rochester MN",799.292169123861
39.3995008,-84.5613355,1976,63551,"Hamilton OH",799.357995940268
41.6362152,-70.934205,1976,101450,"New Bedford MA",799.408575653031
34.1397292,-118.0353449,1995,50908,"Arcadia CA",799.481417458946
32.7667955,-96.5991593,1983,74298,"Mesquite TX",799.483162400065
33.4941704,-111.9260519,2004,224357,"Scottsdale AZ",799.618465213922
40.9114882,-73.7823549,1993,67906,"New Rochelle NY",799.634789267517
42.0324025,-87.7416246,1977,67529,"Skokie IL",799.656443898177
42.5005583,-90.6645718,1986,59016,"Dubuque IA",799.783109665176
40.735657,-74.1723667,1960,405220,"Newark NJ",799.812447559351
34.095287,-118.1270146,1978,61492,"Alhambra CA",800.104078579327
30.5082551,-97.678896,2007,96220,"Round Rock TX",800.249428393265
41.7798226,-71.4372796,2007,80724,"Cranston RI",800.257668103662
33.6411316,-117.9186689,1985,90970,"Costa Mesa CA",800.26382323843
33.9791793,-118.032844,1979,72101,"Whittier CA",800.2662931166
26.3683064,-80.1289321,1982,54604,"Boca Raton FL",800.307669767783
33.6411316,-117.9186689,2003,111281,"Costa Mesa CA",800.675766752635
40.8584328,-74.1637553,2010,84136,"Clifton NJ",801.083959303984
33.4255104,-111.9400054,1978,102607,"Tempe AZ",801.114933678989
32.3668052,-86.2999689,1980,176860,"Montgomery AL",801.198688227977
