"lat","lon","year","pop1","citystate","murder_per100k"
42.1487043,-72.6078672,1993,56292,"Chicopee MA",0
42.1487043,-72.6078672,1968,60900,"Chicopee MA",0
42.1487043,-72.6078672,1982,55555,"Chicopee MA",0
42.1487043,-72.6078672,2007,54414,"Chicopee MA",0
42.1487043,-72.6078672,1966,60200,"Chicopee MA",0
42.1487043,-72.6078672,1995,55324,"Chicopee MA",0
42.1487043,-72.6078672,1980,55048,"Chicopee MA",0
42.1487043,-72.6078672,1991,56440,"Chicopee MA",0
42.1487043,-72.6078672,1974,68700,"Chicopee MA",0
42.1487043,-72.6078672,1967,63700,"Chicopee MA",0
42.1487043,-72.6078672,1964,64191,"Chicopee MA",0
42.1487043,-72.6078672,1988,57265,"Chicopee MA",0
42.1487043,-72.6078672,1986,56799,"Chicopee MA",0
34.0122346,-117.688944,2000,67168,"Chino CA",0
34.0122346,-117.688944,2004,72758,"Chino CA",0
34.0122346,-117.688944,2010,77983,"Chino CA",0
34.0122346,-117.688944,2006,78277,"Chino CA",0
33.9898188,-117.7325848,2002,69241,"Chino Hills CA",0
41.8455877,-87.7539448,1998,71676,"Cicero IL",0
41.8455877,-87.7539448,1999,71780,"Cicero IL",0
41.8455877,-87.7539448,2000,85616,"Cicero IL",0
41.8455877,-87.7539448,2009,79870,"Cicero IL",0
41.8455877,-87.7539448,2005,83427,"Cicero IL",0
41.8455877,-87.7539448,2002,86866,"Cicero IL",0
41.8455877,-87.7539448,1996,75427,"Cicero IL",0
41.8455877,-87.7539448,1972,67409,"Cicero IL",0
41.8455877,-87.7539448,2006,83186,"Cicero IL",0
41.8455877,-87.7539448,1993,72121,"Cicero IL",0
41.8455877,-87.7539448,1997,75739,"Cicero IL",0
41.8455877,-87.7539448,2008,80428,"Cicero IL",0
41.8455877,-87.7539448,2007,81311,"Cicero IL",0
41.8455877,-87.7539448,1995,75319,"Cicero IL",0
41.8455877,-87.7539448,2003,84608,"Cicero IL",0
41.8455877,-87.7539448,1994,72459,"Cicero IL",0
41.8455877,-87.7539448,2001,86050,"Cicero IL",0
41.8455877,-87.7539448,2004,83423,"Cicero IL",0
39.1031182,-84.5120196,1998,344828,"Cincinnati OH",0
39.1031182,-84.5120196,1997,360875,"Cincinnati OH",0
38.7071247,-121.2810611,2009,84333,"Citrus Heights CA",0
27.9658533,-82.8001026,1988,101397,"Clearwater FL",0
41.5200518,-81.556235,1960,61813,"Cleveland Heights OH",0
41.5200518,-81.556235,2002,50258,"Cleveland Heights OH",0
41.5200518,-81.556235,2001,50048,"Cleveland Heights OH",0
41.5200518,-81.556235,1993,53644,"Cleveland Heights OH",0
41.5200518,-81.556235,1977,62818,"Cleveland Heights OH",0
41.5200518,-81.556235,1963,63814,"Cleveland Heights OH",0
41.5200518,-81.556235,1998,53995,"Cleveland Heights OH",0
40.8584328,-74.1637553,2002,80317,"Clifton NJ",0
40.8584328,-74.1637553,2003,80072,"Clifton NJ",0
40.8584328,-74.1637553,1993,73065,"Clifton NJ",0
40.8584328,-74.1637553,2010,84136,"Clifton NJ",0
40.8584328,-74.1637553,2007,79253,"Clifton NJ",0
40.8584328,-74.1637553,2009,78124,"Clifton NJ",0
36.8252277,-119.7029194,2007,92592,"Clovis CA",0
36.8252277,-119.7029194,2000,68468,"Clovis CA",0
36.8252277,-119.7029194,1990,50323,"Clovis CA",0
36.8252277,-119.7029194,1992,52194,"Clovis CA",0
36.8252277,-119.7029194,2004,79464,"Clovis CA",0
36.8252277,-119.7029194,2001,69740,"Clovis CA",0
36.8252277,-119.7029194,2002,70983,"Clovis CA",0
26.2517482,-80.1789351,2010,52909,"Coconut Creek FL",0
30.627977,-96.3344068,1996,59610,"College Station TX",0
30.627977,-96.3344068,1992,54523,"College Station TX",0
30.627977,-96.3344068,1993,56777,"College Station TX",0
30.627977,-96.3344068,1997,60579,"College Station TX",0
30.627977,-96.3344068,1990,52456,"College Station TX",0
30.627977,-96.3344068,2004,74771,"College Station TX",0
30.627977,-96.3344068,2006,74439,"College Station TX",0
30.627977,-96.3344068,1998,60415,"College Station TX",0
30.627977,-96.3344068,1991,53575,"College Station TX",0
38.9517053,-92.3340724,1969,52951,"Columbia MO",0
37.9779776,-122.0310733,1979,102371,"Concord CA",0
37.9779776,-122.0310733,1997,114866,"Concord CA",0
37.9779776,-122.0310733,2001,124043,"Concord CA",0
35.0886963,-92.4421011,2008,58945,"Conway AR",0
35.0886963,-92.4421011,2005,50843,"Conway AR",0
45.1732394,-93.3030063,2004,62822,"Coon Rapids MN",0
45.1732394,-93.3030063,2010,61476,"Coon Rapids MN",0
45.1732394,-93.3030063,2007,62299,"Coon Rapids MN",0
45.1732394,-93.3030063,1997,63988,"Coon Rapids MN",0
45.1732394,-93.3030063,1991,53667,"Coon Rapids MN",0
45.1732394,-93.3030063,2003,62821,"Coon Rapids MN",0
45.1732394,-93.3030063,2000,61607,"Coon Rapids MN",0
45.1732394,-93.3030063,1996,63606,"Coon Rapids MN",0
45.1732394,-93.3030063,2002,62863,"Coon Rapids MN",0
45.1732394,-93.3030063,2001,62268,"Coon Rapids MN",0
26.271192,-80.2706044,2004,129827,"Coral Springs FL",0
26.271192,-80.2706044,1988,63338,"Coral Springs FL",0
26.271192,-80.2706044,1987,62263,"Coral Springs FL",0
26.271192,-80.2706044,1986,56431,"Coral Springs FL",0
26.271192,-80.2706044,1996,95579,"Coral Springs FL",0
26.271192,-80.2706044,1995,94026,"Coral Springs FL",0
44.5645659,-123.2620435,2008,51343,"Corvallis OR",0
44.5645659,-123.2620435,2002,50765,"Corvallis OR",0
44.5645659,-123.2620435,2003,50319,"Corvallis OR",0
44.5645659,-123.2620435,2010,54462,"Corvallis OR",0
44.5645659,-123.2620435,2006,50366,"Corvallis OR",0
33.6411316,-117.9186689,2007,109835,"Costa Mesa CA",0
33.6411316,-117.9186689,1965,65300,"Costa Mesa CA",0
41.2619444,-95.8608333,1992,55003,"Council Bluffs IA",0
41.2619444,-95.8608333,1994,55392,"Council Bluffs IA",0
41.2619444,-95.8608333,1987,56565,"Council Bluffs IA",0
41.2619444,-95.8608333,1997,55295,"Council Bluffs IA",0
41.2619444,-95.8608333,1993,55099,"Council Bluffs IA",0
41.2619444,-95.8608333,2005,59586,"Council Bluffs IA",0
41.2619444,-95.8608333,1995,55102,"Council Bluffs IA",0
41.2619444,-95.8608333,1996,55295,"Council Bluffs IA",0
41.2619444,-95.8608333,1991,54671,"Council Bluffs IA",0
41.7798226,-71.4372796,2005,81649,"Cranston RI",0
41.7798226,-71.4372796,2007,80724,"Cranston RI",0
41.7798226,-71.4372796,1995,76780,"Cranston RI",0
41.7798226,-71.4372796,1966,71913,"Cranston RI",0
41.7798226,-71.4372796,1992,76176,"Cranston RI",0
41.7798226,-71.4372796,1993,76626,"Cranston RI",0
41.7798226,-71.4372796,1997,76547,"Cranston RI",0
41.7798226,-71.4372796,1979,72689,"Cranston RI",0
41.7798226,-71.4372796,2003,81601,"Cranston RI",0
41.7798226,-71.4372796,1989,76212,"Cranston RI",0
41.7798226,-71.4372796,2002,80887,"Cranston RI",0
41.7798226,-71.4372796,1962,69012,"Cranston RI",0
41.7798226,-71.4372796,1967,73300,"Cranston RI",0
41.7798226,-71.4372796,1963,70380,"Cranston RI",0
37.3229978,-122.0321823,2004,51061,"Cupertino CA",0
37.3229978,-122.0321823,2002,52403,"Cupertino CA",0
37.3229978,-122.0321823,2007,53002,"Cupertino CA",0
37.3229978,-122.0321823,2006,52641,"Cupertino CA",0
37.3229978,-122.0321823,2005,51746,"Cupertino CA",0
37.3229978,-122.0321823,2008,53385,"Cupertino CA",0
37.3229978,-122.0321823,2010,58302,"Cupertino CA",0
41.1339449,-81.4845585,1962,51938,"Cuyahoga Falls OH",0
41.1339449,-81.4845585,1995,55952,"Cuyahoga Falls OH",0
41.1339449,-81.4845585,2009,51281,"Cuyahoga Falls OH",0
41.1339449,-81.4845585,1965,53000,"Cuyahoga Falls OH",0
41.1339449,-81.4845585,1967,53000,"Cuyahoga Falls OH",0
41.1339449,-81.4845585,1963,53544,"Cuyahoga Falls OH",0
41.1339449,-81.4845585,1997,56127,"Cuyahoga Falls OH",0
41.1339449,-81.4845585,1964,51233,"Cuyahoga Falls OH",0
41.1339449,-81.4845585,1996,56062,"Cuyahoga Falls OH",0
41.1339449,-81.4845585,2007,50543,"Cuyahoga Falls OH",0
41.1339449,-81.4845585,1993,56790,"Cuyahoga Falls OH",0
37.6879241,-122.4702079,2007,100632,"Daly City CA",0
37.6879241,-122.4702079,2003,102970,"Daly City CA",0
37.6879241,-122.4702079,1965,60500,"Daly City CA",0
37.6879241,-122.4702079,1988,85660,"Daly City CA",0
37.6879241,-122.4702079,1996,95373,"Daly City CA",0
41.394817,-73.4540111,1996,64654,"Danbury CT",0
41.394817,-73.4540111,1975,57000,"Danbury CT",0
41.394817,-73.4540111,1988,64881,"Danbury CT",0
41.394817,-73.4540111,1980,59303,"Danbury CT",0
41.394817,-73.4540111,1983,60122,"Danbury CT",0
41.394817,-73.4540111,1972,53029,"Danbury CT",0
41.394817,-73.4540111,1973,55243,"Danbury CT",0
41.394817,-73.4540111,1976,56872,"Danbury CT",0
41.394817,-73.4540111,1990,65585,"Danbury CT",0
41.394817,-73.4540111,2003,77425,"Danbury CT",0
41.394817,-73.4540111,1979,56411,"Danbury CT",0
41.394817,-73.4540111,2001,75277,"Danbury CT",0
41.5236437,-90.5776367,1986,100073,"Davenport IA",0
41.5236437,-90.5776367,1991,95959,"Davenport IA",0
26.0764783,-80.2521157,2001,77682,"Davie FL",0
26.0764783,-80.2521157,1996,59150,"Davie FL",0
26.0764783,-80.2521157,1997,60193,"Davie FL",0
38.5449065,-121.7405167,2008,63179,"Davis CA",0
38.5449065,-121.7405167,2007,61238,"Davis CA",0
38.5449065,-121.7405167,2003,64895,"Davis CA",0
38.5449065,-121.7405167,2005,64145,"Davis CA",0
38.5449065,-121.7405167,2001,61429,"Davis CA",0
38.5449065,-121.7405167,2009,62994,"Davis CA",0
38.5449065,-121.7405167,2006,61256,"Davis CA",0
38.5449065,-121.7405167,1999,55202,"Davis CA",0
38.5449065,-121.7405167,2002,62524,"Davis CA",0
38.5449065,-121.7405167,2010,65622,"Davis CA",0
29.2108147,-81.0228331,1988,61805,"Daytona Beach FL",0
42.3369816,-83.2732627,2009,51308,"Dearborn Heights MI",0
42.3369816,-83.2732627,1997,59993,"Dearborn Heights MI",0
42.3369816,-83.2732627,2005,56874,"Dearborn Heights MI",0
42.3369816,-83.2732627,2001,58571,"Dearborn Heights MI",0
42.3369816,-83.2732627,1996,58889,"Dearborn Heights MI",0
42.3369816,-83.2732627,2010,57774,"Dearborn Heights MI",0
42.3369816,-83.2732627,2002,58921,"Dearborn Heights MI",0
42.3369816,-83.2732627,1995,58613,"Dearborn Heights MI",0
42.3222599,-83.1763145,2008,87482,"Dearborn MI",0
42.3222599,-83.1763145,2003,98121,"Dearborn MI",0
42.3222599,-83.1763145,2000,97775,"Dearborn MI",0
34.6059253,-86.9833417,2007,55789,"Decatur AL",0
34.6059253,-86.9833417,2001,54055,"Decatur AL",0
34.6059253,-86.9833417,2000,53846,"Decatur AL",0
34.6059253,-86.9833417,2009,56020,"Decatur AL",0
39.8403147,-88.9548001,2004,79662,"Decatur IL",0
39.8403147,-88.9548001,1995,83656,"Decatur IL",0
39.8403147,-88.9548001,2001,82275,"Decatur IL",0
39.8403147,-88.9548001,1999,80523,"Decatur IL",0
39.8403147,-88.9548001,2005,79059,"Decatur IL",0
39.8403147,-88.9548001,1994,85280,"Decatur IL",0
39.8403147,-88.9548001,1963,76601,"Decatur IL",0
39.8403147,-88.9548001,2003,80177,"Decatur IL",0
39.8403147,-88.9548001,1998,81641,"Decatur IL",0
39.8403147,-88.9548001,1997,84122,"Decatur IL",0
39.8403147,-88.9548001,1996,83776,"Decatur IL",0
39.8403147,-88.9548001,2000,81860,"Decatur IL",0
39.8403147,-88.9548001,2002,83055,"Decatur IL",0
26.3184123,-80.0997657,2008,73665,"Deerfield Beach FL",0
35.7688425,-119.2470536,2010,53041,"Delano CA",0
26.4614625,-80.0728201,1996,52660,"Delray Beach FL",0
33.2148412,-97.1330683,2006,107105,"Denton TX",0
33.2148412,-97.1330683,2008,120295,"Denton TX",0
33.2148412,-97.1330683,1987,55514,"Denton TX",0
33.2148412,-97.1330683,1997,73205,"Denton TX",0
41.6005448,-93.6091064,1991,194570,"Des Moines IA",0
42.0333623,-87.8833991,2005,56449,"Des Plaines IL",0
42.0333623,-87.8833991,1992,54155,"Des Plaines IL",0
42.0333623,-87.8833991,1995,53247,"Des Plaines IL",0
42.0333623,-87.8833991,1985,56352,"Des Plaines IL",0
42.0333623,-87.8833991,2009,57061,"Des Plaines IL",0
42.0333623,-87.8833991,2002,59577,"Des Plaines IL",0
42.0333623,-87.8833991,1997,53543,"Des Plaines IL",0
42.0333623,-87.8833991,1993,54427,"Des Plaines IL",0
42.0333623,-87.8833991,2001,59018,"Des Plaines IL",0
42.0333623,-87.8833991,1994,54682,"Des Plaines IL",0
42.0333623,-87.8833991,2007,57048,"Des Plaines IL",0
42.0333623,-87.8833991,2003,58979,"Des Plaines IL",0
42.0333623,-87.8833991,2004,56718,"Des Plaines IL",0
42.0333623,-87.8833991,1999,55653,"Des Plaines IL",0
42.0333623,-87.8833991,1974,57400,"Des Plaines IL",0
42.0333623,-87.8833991,1984,56232,"Des Plaines IL",0
42.0333623,-87.8833991,2000,58720,"Des Plaines IL",0
42.0333623,-87.8833991,1983,54095,"Des Plaines IL",0
42.0333623,-87.8833991,1990,53223,"Des Plaines IL",0
42.0333623,-87.8833991,1996,53323,"Des Plaines IL",0
42.0333623,-87.8833991,1991,53746,"Des Plaines IL",0
42.0333623,-87.8833991,1998,55425,"Des Plaines IL",0
42.0333623,-87.8833991,2010,58364,"Des Plaines IL",0
42.0333623,-87.8833991,1972,57665,"Des Plaines IL",0
34.0286226,-117.8103367,1999,55268,"Diamond Bar CA",0
34.0286226,-117.8103367,2008,57492,"Diamond Bar CA",0
34.0286226,-117.8103367,1992,55667,"Diamond Bar CA",0
34.0286226,-117.8103367,2010,55544,"Diamond Bar CA",0
34.0286226,-117.8103367,1998,55179,"Diamond Bar CA",0
34.0286226,-117.8103367,2000,56287,"Diamond Bar CA",0
34.0286226,-117.8103367,2009,57330,"Diamond Bar CA",0
41.8089191,-88.0111746,1999,52073,"Downers Grove IL",0
41.8089191,-88.0111746,1997,51242,"Downers Grove IL",0
41.8089191,-88.0111746,1995,50958,"Downers Grove IL",0
41.8089191,-88.0111746,1998,51331,"Downers Grove IL",0
41.8089191,-88.0111746,1996,51031,"Downers Grove IL",0
33.9401088,-118.1331593,2004,111633,"Downey CA",0
33.9401088,-118.1331593,1960,82505,"Downey CA",0
42.5005583,-90.6645718,1988,59425,"Dubuque IA",0
42.5005583,-90.6645718,1974,64867,"Dubuque IA",0
42.5005583,-90.6645718,2008,57262,"Dubuque IA",0
42.5005583,-90.6645718,1969,65160,"Dubuque IA",0
42.5005583,-90.6645718,1962,57153,"Dubuque IA",0
42.5005583,-90.6645718,1990,57546,"Dubuque IA",0
42.5005583,-90.6645718,1994,59117,"Dubuque IA",0
42.5005583,-90.6645718,1982,62226,"Dubuque IA",0
42.5005583,-90.6645718,1989,59481,"Dubuque IA",0
42.5005583,-90.6645718,1986,59016,"Dubuque IA",0
42.5005583,-90.6645718,1967,62896,"Dubuque IA",0
42.5005583,-90.6645718,1972,64106,"Dubuque IA",0
42.5005583,-90.6645718,1991,57924,"Dubuque IA",0
42.5005583,-90.6645718,2006,58105,"Dubuque IA",0
42.5005583,-90.6645718,1961,56606,"Dubuque IA",0
42.5005583,-90.6645718,1968,64000,"Dubuque IA",0
42.5005583,-90.6645718,2010,57637,"Dubuque IA",0
42.5005583,-90.6645718,1977,62309,"Dubuque IA",0
42.5005583,-90.6645718,1984,61138,"Dubuque IA",0
42.5005583,-90.6645718,1973,64178,"Dubuque IA",0
42.5005583,-90.6645718,1970,62309,"Dubuque IA",0
42.5005583,-90.6645718,1999,56604,"Dubuque IA",0
42.5005583,-90.6645718,1993,58804,"Dubuque IA",0
42.5005583,-90.6645718,1966,62853,"Dubuque IA",0
42.5005583,-90.6645718,1997,59563,"Dubuque IA",0
42.5005583,-90.6645718,1981,62055,"Dubuque IA",0
42.5005583,-90.6645718,1995,59355,"Dubuque IA",0
42.5005583,-90.6645718,1978,59134,"Dubuque IA",0
46.7866719,-92.1004852,1998,84539,"Duluth MN",0
46.7866719,-92.1004852,2004,86439,"Duluth MN",0
46.7866719,-92.1004852,1984,90728,"Duluth MN",0
44.8041322,-93.1668858,1999,60678,"Eagan MN",0
44.8041322,-93.1668858,2007,63718,"Eagan MN",0
44.8041322,-93.1668858,2008,63754,"Eagan MN",0
44.8041322,-93.1668858,1993,53466,"Eagan MN",0
44.8041322,-93.1668858,2003,64553,"Eagan MN",0
44.8041322,-93.1668858,1994,54057,"Eagan MN",0
44.8041322,-93.1668858,2006,64090,"Eagan MN",0
44.8041322,-93.1668858,1996,58126,"Eagan MN",0
44.8041322,-93.1668858,2001,64239,"Eagan MN",0
44.8041322,-93.1668858,1997,58475,"Eagan MN",0
44.8041322,-93.1668858,2005,64505,"Eagan MN",0
41.7634219,-72.6128339,1995,50511,"East Hartford CT",0
41.7634219,-72.6128339,1980,52554,"East Hartford CT",0
41.7634219,-72.6128339,1996,50495,"East Hartford CT",0
41.7634219,-72.6128339,2002,50375,"East Hartford CT",0
42.7369792,-84.4838654,1973,50000,"East Lansing MI",0
42.7369792,-84.4838654,1995,50602,"East Lansing MI",0
42.7369792,-84.4838654,1991,51073,"East Lansing MI",0
42.7369792,-84.4838654,1992,51449,"East Lansing MI",0
42.7369792,-84.4838654,1997,51793,"East Lansing MI",0
42.7369792,-84.4838654,1978,51208,"East Lansing MI",0
42.7369792,-84.4838654,1996,50840,"East Lansing MI",0
41.8137116,-71.3700545,1982,51615,"East Providence RI",0
41.8137116,-71.3700545,1984,51744,"East Providence RI",0
41.8137116,-71.3700545,1981,51292,"East Providence RI",0
41.8137116,-71.3700545,2004,50113,"East Providence RI",0
41.8137116,-71.3700545,1992,50456,"East Providence RI",0
41.8137116,-71.3700545,1993,50343,"East Providence RI",0
41.8137116,-71.3700545,1988,51686,"East Providence RI",0
41.8137116,-71.3700545,1987,51011,"East Providence RI",0
44.811349,-91.4984941,2006,60543,"Eau Claire WI",0
44.811349,-91.4984941,1985,51419,"Eau Claire WI",0
44.811349,-91.4984941,1984,51326,"Eau Claire WI",0
44.811349,-91.4984941,1988,53659,"Eau Claire WI",0
44.811349,-91.4984941,2003,60644,"Eau Claire WI",0
44.811349,-91.4984941,1998,58030,"Eau Claire WI",0
44.811349,-91.4984941,1994,57055,"Eau Claire WI",0
44.811349,-91.4984941,1999,57311,"Eau Claire WI",0
44.811349,-91.4984941,1991,55690,"Eau Claire WI",0
44.811349,-91.4984941,1995,57002,"Eau Claire WI",0
44.811349,-91.4984941,2005,60670,"Eau Claire WI",0
44.811349,-91.4984941,1989,53368,"Eau Claire WI",0
44.811349,-91.4984941,1997,57524,"Eau Claire WI",0
44.811349,-91.4984941,1993,56562,"Eau Claire WI",0
44.811349,-91.4984941,2009,63442,"Eau Claire WI",0
44.811349,-91.4984941,1980,49867,"Eau Claire WI",0
44.811349,-91.4984941,2007,61492,"Eau Claire WI",0
44.8546856,-93.470786,2005,60807,"Eden Prairie MN",0
44.8546856,-93.470786,2006,61054,"Eden Prairie MN",0
44.8546856,-93.470786,2009,61893,"Eden Prairie MN",0
44.8546856,-93.470786,2008,62516,"Eden Prairie MN",0
44.8546856,-93.470786,2002,56020,"Eden Prairie MN",0
44.8546856,-93.470786,2007,61910,"Eden Prairie MN",0
44.8546856,-93.470786,2000,54901,"Eden Prairie MN",0
44.8546856,-93.470786,2003,57794,"Eden Prairie MN",0
44.8546856,-93.470786,1999,50812,"Eden Prairie MN",0
44.8546856,-93.470786,2004,59959,"Eden Prairie MN",0
40.5187154,-74.4120953,1989,85465,"Edison NJ",0
40.5187154,-74.4120953,1975,69273,"Edison NJ",0
40.5187154,-74.4120953,1985,74261,"Edison NJ",0
40.5187154,-74.4120953,1983,71327,"Edison NJ",0
35.6528323,-97.4780954,2000,68315,"Edmond OK",0
35.6528323,-97.4780954,2004,71888,"Edmond OK",0
35.6528323,-97.4780954,1988,50232,"Edmond OK",0
35.6528323,-97.4780954,2008,79529,"Edmond OK",0
35.6528323,-97.4780954,1996,62031,"Edmond OK",0
35.6528323,-97.4780954,1987,50462,"Edmond OK",0
35.6528323,-97.4780954,2003,70900,"Edmond OK",0
35.6528323,-97.4780954,1995,61599,"Edmond OK",0
35.6528323,-97.4780954,1997,62331,"Edmond OK",0
32.7947731,-116.9625269,2010,99478,"El Cajon CA",0
42.0354084,-88.2825668,1996,68910,"Elgin IL",0
42.0354084,-88.2825668,2005,77658,"Elgin IL",0
42.0354084,-88.2825668,1999,70050,"Elgin IL",0
42.0354084,-88.2825668,1972,50296,"Elgin IL",0
42.0354084,-88.2825668,1997,69195,"Elgin IL",0
42.0354084,-88.2825668,2000,74013,"Elgin IL",0
42.0354084,-88.2825668,2002,75094,"Elgin IL",0
42.0354084,-88.2825668,1998,71684,"Elgin IL",0
42.0354084,-88.2825668,2001,74388,"Elgin IL",0
42.0354084,-88.2825668,2004,76870,"Elgin IL",0
42.0354084,-88.2825668,1995,68811,"Elgin IL",0
42.0354084,-88.2825668,2003,76215,"Elgin IL",0
38.4087993,-121.3716178,2008,139395,"Elk Grove CA",0
41.3683798,-82.1076486,1995,57370,"Elyria OH",0
41.3683798,-82.1076486,1997,57549,"Elyria OH",0
41.3683798,-82.1076486,1994,57688,"Elyria OH",0
41.3683798,-82.1076486,2002,56289,"Elyria OH",0
41.3683798,-82.1076486,1987,57362,"Elyria OH",0
41.3683798,-82.1076486,1993,57631,"Elyria OH",0
41.3683798,-82.1076486,2001,56054,"Elyria OH",0
41.3683798,-82.1076486,2003,56355,"Elyria OH",0
41.3683798,-82.1076486,1999,56515,"Elyria OH",0
41.3683798,-82.1076486,1996,57483,"Elyria OH",0
41.3683798,-82.1076486,2005,56200,"Elyria OH",0
41.3683798,-82.1076486,1965,50307,"Elyria OH",0
41.3683798,-82.1076486,1998,57076,"Elyria OH",0
41.3683798,-82.1076486,2000,55953,"Elyria OH",0
41.3683798,-82.1076486,2004,56210,"Elyria OH",0
33.0369867,-117.2919818,2009,60625,"Encinitas CA",0
33.0369867,-117.2919818,2007,59424,"Encinitas CA",0
33.0369867,-117.2919818,2001,59092,"Encinitas CA",0
33.0369867,-117.2919818,1999,60821,"Encinitas CA",0
33.0369867,-117.2919818,2000,58014,"Encinitas CA",0
33.0369867,-117.2919818,2008,60211,"Encinitas CA",0
36.3955891,-97.8783911,1978,57000,"Enid OK",0
36.3955891,-97.8783911,1976,55000,"Enid OK",0
41.5931049,-81.5267873,1996,53590,"Euclid OH",0
41.5931049,-81.5267873,1986,57985,"Euclid OH",0
41.5931049,-81.5267873,1995,53485,"Euclid OH",0
41.5931049,-81.5267873,1993,54609,"Euclid OH",0
44.0520691,-123.0867536,1962,56593,"Eugene OR",0
32.8370727,-97.0819541,2006,52678,"Euless TX",0
32.8370727,-97.0819541,2004,50960,"Euless TX",0
32.8370727,-97.0819541,2008,53157,"Euless TX",0
42.0450722,-87.6876969,1997,74332,"Evanston IL",0
42.0450722,-87.6876969,2000,74239,"Evanston IL",0
42.0450722,-87.6876969,1998,72362,"Evanston IL",0
42.0450722,-87.6876969,1999,72424,"Evanston IL",0
42.0450722,-87.6876969,1977,78591,"Evanston IL",0
42.0450722,-87.6876969,2002,75323,"Evanston IL",0
42.0450722,-87.6876969,2003,73729,"Evanston IL",0
42.0450722,-87.6876969,2001,74616,"Evanston IL",0
42.0450722,-87.6876969,1996,74026,"Evanston IL",0
42.0450722,-87.6876969,2005,75104,"Evanston IL",0
42.0450722,-87.6876969,1995,73920,"Evanston IL",0
42.0450722,-87.6876969,2004,74713,"Evanston IL",0
47.9789848,-122.2020794,1982,56091,"Everett WA",0
47.9789848,-122.2020794,1995,77948,"Everett WA",0
47.9789848,-122.2020794,1996,79411,"Everett WA",0
38.2493581,-122.0399663,1980,57611,"Fairfield CA",0
41.1408363,-73.2612615,2009,57341,"Fairfield CT",0
41.1408363,-73.2612615,1969,58000,"Fairfield CT",0
41.1408363,-73.2612615,2000,57340,"Fairfield CT",0
41.1408363,-73.2612615,1996,54211,"Fairfield CT",0
41.1408363,-73.2612615,1984,54862,"Fairfield CT",0
